,Published,ThumbnailUrl,ViewCount,VideoId
98,2022-04-12T10:00:23Z,https://i.ytimg.com/vi/tAEUm8sxbgU/default.jpg,3190802,tAEUm8sxbgU
99,2022-04-13T10:00:16Z,https://i.ytimg.com/vi/EwFgMLIkQdg/default.jpg,846373,EwFgMLIkQdg
100,2022-04-14T10:01:20Z,https://i.ytimg.com/vi/eI8OWoz5aRo/default.jpg,1106190,eI8OWoz5aRo
101,2022-04-15T10:00:33Z,https://i.ytimg.com/vi/rgBidWk2ap0/default.jpg,1034208,rgBidWk2ap0
102,2022-04-16T10:00:13Z,https://i.ytimg.com/vi/FNNi7FiMArM/default.jpg,1118461,FNNi7FiMArM
103,2022-04-17T10:00:08Z,https://i.ytimg.com/vi/MvCy_Yflg0Y/default.jpg,470548,MvCy_Yflg0Y
104,2022-04-18T10:00:04Z,https://i.ytimg.com/vi/ERKmtxDxHR0/default.jpg,1091851,ERKmtxDxHR0
105,2022-04-19T10:00:15Z,https://i.ytimg.com/vi/Yl2QsMdnZ6E/default.jpg,869789,Yl2QsMdnZ6E
106,2022-04-21T10:00:21Z,https://i.ytimg.com/vi/g5Tt9UKkcMY/default.jpg,784628,g5Tt9UKkcMY
107,2022-04-22T10:02:11Z,https://i.ytimg.com/vi/7gzTSc02bNo/default.jpg,303479,7gzTSc02bNo
108,2022-04-23T10:01:37Z,https://i.ytimg.com/vi/PBUBzuGPoVY/default.jpg,2738207,PBUBzuGPoVY
109,2022-04-24T04:00:20Z,https://i.ytimg.com/vi/plWWnw-SB_E/default.jpg,952494,plWWnw-SB_E
110,2022-04-24T10:00:09Z,https://i.ytimg.com/vi/A4FVKdpFcrk/default.jpg,519995,A4FVKdpFcrk
111,2022-04-25T10:00:09Z,https://i.ytimg.com/vi/K6t_W23gdMs/default.jpg,1563805,K6t_W23gdMs
112,2022-04-26T10:00:20Z,https://i.ytimg.com/vi/TSgW7CJLW38/default.jpg,478945,TSgW7CJLW38
113,2022-04-27T10:00:24Z,https://i.ytimg.com/vi/NOhS0HpAU9U/default.jpg,929491,NOhS0HpAU9U
114,2022-04-28T10:00:33Z,https://i.ytimg.com/vi/llhcTERck_I/default.jpg,1481042,llhcTERck_I
115,2022-04-29T10:00:23Z,https://i.ytimg.com/vi/O0GBSyWlLHk/default.jpg,1662859,O0GBSyWlLHk
116,2022-04-30T10:00:06Z,https://i.ytimg.com/vi/8JCgwrKv4iI/default.jpg,1327694,8JCgwrKv4iI
117,2022-05-01T10:00:08Z,https://i.ytimg.com/vi/9rQFcJHtAhs/default.jpg,1416230,9rQFcJHtAhs
118,2022-05-02T10:00:26Z,https://i.ytimg.com/vi/Xrz88Zouz3o/default.jpg,1340718,Xrz88Zouz3o
119,2022-05-03T10:00:00Z,https://i.ytimg.com/vi/-skXi3GaUBg/default.jpg,2093413,-skXi3GaUBg
120,2022-05-04T10:00:15Z,https://i.ytimg.com/vi/W1-lQpmvGik/default.jpg,824700,W1-lQpmvGik
121,2022-05-05T10:00:04Z,https://i.ytimg.com/vi/EC1XqMZj8VU/default.jpg,1824069,EC1XqMZj8VU
122,2022-05-06T10:00:07Z,https://i.ytimg.com/vi/Ax98BRJAc3M/default.jpg,752590,Ax98BRJAc3M
123,2022-05-08T10:00:14Z,https://i.ytimg.com/vi/Hqi6mbTUFuI/default.jpg,2173141,Hqi6mbTUFuI
124,2022-05-08T13:00:56Z,https://i.ytimg.com/vi/wUSskdTnd4M/default.jpg,1367237,wUSskdTnd4M
125,2022-05-09T10:00:05Z,https://i.ytimg.com/vi/8TzbCk2hMaQ/default.jpg,822378,8TzbCk2hMaQ
126,2022-05-10T10:00:20Z,https://i.ytimg.com/vi/mmw5NFtMd5U/default.jpg,709372,mmw5NFtMd5U
127,2022-05-11T10:00:14Z,https://i.ytimg.com/vi/P3OKINQnpuk/default.jpg,2257953,P3OKINQnpuk
128,2022-05-13T10:00:17Z,https://i.ytimg.com/vi/L88ot-64UUU/default.jpg,1496999,L88ot-64UUU
129,2022-05-14T10:00:04Z,https://i.ytimg.com/vi/9Ro42VaoSv8/default.jpg,295310,9Ro42VaoSv8
130,2022-05-15T10:00:11Z,https://i.ytimg.com/vi/TAHe9t6Ag-k/default.jpg,2397635,TAHe9t6Ag-k
131,2022-05-16T10:00:23Z,https://i.ytimg.com/vi/PyZ5doDRHr8/default.jpg,786888,PyZ5doDRHr8
132,2022-05-17T10:00:30Z,https://i.ytimg.com/vi/Vrl78SZ724c/default.jpg,911864,Vrl78SZ724c
133,2022-05-18T10:00:14Z,https://i.ytimg.com/vi/P92POZtWZ8Q/default.jpg,519086,P92POZtWZ8Q
134,2022-05-20T10:00:04Z,https://i.ytimg.com/vi/6XGMTHXK8bE/default.jpg,1054919,6XGMTHXK8bE
135,2022-05-21T10:00:05Z,https://i.ytimg.com/vi/FKSjINL9EEQ/default.jpg,1224430,FKSjINL9EEQ
136,2022-05-22T10:00:13Z,https://i.ytimg.com/vi/Qo6KBjNBGao/default.jpg,526099,Qo6KBjNBGao
137,2022-05-24T10:00:07Z,https://i.ytimg.com/vi/F9IVqbXdjpw/default.jpg,597422,F9IVqbXdjpw
138,2022-05-23T10:00:28Z,https://i.ytimg.com/vi/vBfU2xlZm8o/default.jpg,1077219,vBfU2xlZm8o
139,2022-05-25T10:00:09Z,https://i.ytimg.com/vi/DljSnc6x1LA/default.jpg,405484,DljSnc6x1LA
140,2022-05-27T10:00:53Z,https://i.ytimg.com/vi/qC6cfbIgkAM/default.jpg,1020294,qC6cfbIgkAM
141,2022-05-28T10:00:11Z,https://i.ytimg.com/vi/LuJiyc9icSs/default.jpg,1762392,LuJiyc9icSs
142,2022-05-29T10:00:22Z,https://i.ytimg.com/vi/vUwbFPHyULY/default.jpg,812388,vUwbFPHyULY
143,2022-05-30T10:00:05Z,https://i.ytimg.com/vi/CDARRDw3xpM/default.jpg,1252672,CDARRDw3xpM
144,2022-05-31T10:00:10Z,https://i.ytimg.com/vi/Ej7TJjAkixU/default.jpg,1529755,Ej7TJjAkixU
145,2022-06-01T10:00:06Z,https://i.ytimg.com/vi/Cp2_wKAeRKs/default.jpg,1394893,Cp2_wKAeRKs
146,2022-06-02T10:00:15Z,https://i.ytimg.com/vi/Ge2iZZr43_Y/default.jpg,909181,Ge2iZZr43_Y
147,2022-06-03T10:00:32Z,https://i.ytimg.com/vi/b2ZPtZ-2hR0/default.jpg,505601,b2ZPtZ-2hR0
148,2022-06-04T10:00:09Z,https://i.ytimg.com/vi/aB8Xgn6JKXw/default.jpg,2451425,aB8Xgn6JKXw
149,2022-06-05T10:00:25Z,https://i.ytimg.com/vi/UxcF9XQDSpw/default.jpg,821896,UxcF9XQDSpw
150,2022-06-06T10:00:11Z,https://i.ytimg.com/vi/N564lgEgIJQ/default.jpg,343889,N564lgEgIJQ
151,2022-06-07T10:00:09Z,https://i.ytimg.com/vi/KMyP242IX24/default.jpg,512394,KMyP242IX24
152,2022-06-08T10:00:26Z,https://i.ytimg.com/vi/rBy0uvlU9qk/default.jpg,501992,rBy0uvlU9qk
153,2022-06-09T10:00:01Z,https://i.ytimg.com/vi/2vmzMpWj0nw/default.jpg,565794,2vmzMpWj0nw
154,2022-06-10T10:00:10Z,https://i.ytimg.com/vi/DleIsZeSyZY/default.jpg,496218,DleIsZeSyZY
155,2022-06-11T10:00:09Z,https://i.ytimg.com/vi/V1ryDPaC6mo/default.jpg,1298114,V1ryDPaC6mo
156,2022-06-12T12:00:09Z,https://i.ytimg.com/vi/Hu_ApmZXxYs/default.jpg,1549522,Hu_ApmZXxYs
157,2022-06-13T10:00:31Z,https://i.ytimg.com/vi/gYOesQEyaas/default.jpg,1306866,gYOesQEyaas
158,2022-06-14T10:00:04Z,https://i.ytimg.com/vi/AX_9Y4K9bxI/default.jpg,732859,AX_9Y4K9bxI
159,2022-06-15T10:00:13Z,https://i.ytimg.com/vi/TT9ceFafXgo/default.jpg,625973,TT9ceFafXgo
160,2022-06-16T10:00:35Z,https://i.ytimg.com/vi/qRuMz77wseg/default.jpg,644978,qRuMz77wseg
161,2022-06-17T10:00:21Z,https://i.ytimg.com/vi/f4jaBt4DhBo/default.jpg,1092832,f4jaBt4DhBo
162,2022-06-18T10:00:11Z,https://i.ytimg.com/vi/-CWjPKeinpE/default.jpg,942097,-CWjPKeinpE
163,2022-06-19T10:00:09Z,https://i.ytimg.com/vi/OqVtdebf5C8/default.jpg,1472770,OqVtdebf5C8
164,2022-06-20T10:00:11Z,https://i.ytimg.com/vi/QsuhIGOXxfs/default.jpg,2922995,QsuhIGOXxfs
165,2022-06-21T10:00:03Z,https://i.ytimg.com/vi/6-uqUlKQ02I/default.jpg,2217634,6-uqUlKQ02I
166,2022-06-22T10:00:15Z,https://i.ytimg.com/vi/VoLfg_0j4Jw/default.jpg,2029810,VoLfg_0j4Jw
167,2022-06-23T10:00:46Z,https://i.ytimg.com/vi/xdh1SD5SYdY/default.jpg,883342,xdh1SD5SYdY
168,2022-06-24T10:00:00Z,https://i.ytimg.com/vi/2W_olIxcPWE/default.jpg,1419791,2W_olIxcPWE
169,2022-06-25T02:00:05Z,https://i.ytimg.com/vi/CLeVnjP-PMs/default.jpg,566085,CLeVnjP-PMs
170,2022-06-25T10:00:09Z,https://i.ytimg.com/vi/QAVaZnjZ9Qw/default.jpg,973469,QAVaZnjZ9Qw
171,2022-06-26T10:00:21Z,https://i.ytimg.com/vi/mWjyaiWXexE/default.jpg,1073282,mWjyaiWXexE
172,2022-06-27T10:00:01Z,https://i.ytimg.com/vi/148yyZCy07E/default.jpg,915321,148yyZCy07E
173,2022-06-28T10:00:12Z,https://i.ytimg.com/vi/FzXvnEwp_q8/default.jpg,628936,FzXvnEwp_q8
174,2022-06-29T10:00:16Z,https://i.ytimg.com/vi/TyKCiUSUi1I/default.jpg,970230,TyKCiUSUi1I
175,2022-06-30T10:00:17Z,https://i.ytimg.com/vi/RjcCm33z2fk/default.jpg,699016,RjcCm33z2fk
176,2022-07-01T10:00:02Z,https://i.ytimg.com/vi/29Cy8L0YvUE/default.jpg,1471697,29Cy8L0YvUE
177,2022-07-01T10:00:32Z,https://i.ytimg.com/vi/ZDl7F5lpAKU/default.jpg,521469,ZDl7F5lpAKU
178,2022-07-02T10:00:13Z,https://i.ytimg.com/vi/DYMwHYkRUvg/default.jpg,757811,DYMwHYkRUvg
