,Published,ThumbnailUrl,ViewCount,VideoId
0,2023-01-01T10:00:23Z,https://i.ytimg.com/vi/ysetd_r8Z9M/default.jpg,648900,ysetd_r8Z9M
1,2023-01-02T10:00:09Z,https://i.ytimg.com/vi/NeTqujXzubM/default.jpg,650495,NeTqujXzubM
2,2023-01-03T10:00:21Z,https://i.ytimg.com/vi/RRnO-9xfJY8/default.jpg,1262715,RRnO-9xfJY8
3,2023-01-04T10:00:08Z,https://i.ytimg.com/vi/K6Pfi0yLav8/default.jpg,1261217,K6Pfi0yLav8
4,2023-01-05T10:00:10Z,https://i.ytimg.com/vi/SP-LJqVgQuw/default.jpg,3685979,SP-LJqVgQuw
5,2023-01-06T10:00:36Z,https://i.ytimg.com/vi/vO9sb-w1gdY/default.jpg,1094557,vO9sb-w1gdY
6,2023-01-07T10:00:34Z,https://i.ytimg.com/vi/z_OdvenYnAs/default.jpg,1184344,z_OdvenYnAs
7,2023-01-08T10:00:07Z,https://i.ytimg.com/vi/L2ZBNP_4m8E/default.jpg,677070,L2ZBNP_4m8E
8,2023-01-09T10:00:19Z,https://i.ytimg.com/vi/QAlkUzhL03U/default.jpg,618567,QAlkUzhL03U
9,2023-01-12T10:00:36Z,https://i.ytimg.com/vi/za_EbAThN1A/default.jpg,420462,za_EbAThN1A
10,2023-01-13T10:00:03Z,https://i.ytimg.com/vi/8PPUFdfzca0/default.jpg,1140320,8PPUFdfzca0
11,2023-01-14T10:00:29Z,https://i.ytimg.com/vi/eWU7MdrVLNc/default.jpg,626128,eWU7MdrVLNc
12,2023-01-15T10:00:26Z,https://i.ytimg.com/vi/2dmZLhS-inY/default.jpg,1244385,2dmZLhS-inY
13,2023-01-10T10:00:29Z,https://i.ytimg.com/vi/cspfdOFcOsE/default.jpg,1562052,cspfdOFcOsE
14,2023-01-16T10:00:02Z,https://i.ytimg.com/vi/5l5OUajgNOA/default.jpg,1756660,5l5OUajgNOA
15,2023-01-17T10:00:02Z,https://i.ytimg.com/vi/2Wkn-e7MRKo/default.jpg,745731,2Wkn-e7MRKo
16,2023-01-19T10:00:02Z,https://i.ytimg.com/vi/5M3y9XMZoPY/default.jpg,720383,5M3y9XMZoPY
17,2023-01-20T10:00:18Z,https://i.ytimg.com/vi/K3uVJDoFuhw/default.jpg,1267949,K3uVJDoFuhw
18,2023-01-21T10:00:34Z,https://i.ytimg.com/vi/tbuWAN13cqg/default.jpg,530900,tbuWAN13cqg
19,2023-01-22T10:00:34Z,https://i.ytimg.com/vi/xZyoOfiBBUw/default.jpg,765525,xZyoOfiBBUw
20,2023-01-23T10:00:19Z,https://i.ytimg.com/vi/eNF2lT5s2Lc/default.jpg,924732,eNF2lT5s2Lc
21,2023-01-24T10:00:02Z,https://i.ytimg.com/vi/2KxEIeVNOtQ/default.jpg,726406,2KxEIeVNOtQ
22,2023-01-26T10:00:26Z,https://i.ytimg.com/vi/Wckcfh0Vu_E/default.jpg,608834,Wckcfh0Vu_E
23,2023-01-27T10:00:04Z,https://i.ytimg.com/vi/7iEB36n0iwY/default.jpg,655222,7iEB36n0iwY
24,2023-01-28T10:00:39Z,https://i.ytimg.com/vi/vagBS9UA6RE/default.jpg,490492,vagBS9UA6RE
25,2023-01-29T10:00:01Z,https://i.ytimg.com/vi/1CaLTHHsn8g/default.jpg,523993,1CaLTHHsn8g
26,2023-01-30T10:00:27Z,https://i.ytimg.com/vi/w2wREDRrROk/default.jpg,889495,w2wREDRrROk
27,2023-01-31T10:00:01Z,https://i.ytimg.com/vi/2K_q9U_PYOY/default.jpg,340702,2K_q9U_PYOY
28,2023-02-01T10:00:21Z,https://i.ytimg.com/vi/cUJmNvaVE3U/default.jpg,587892,cUJmNvaVE3U
29,2023-02-02T10:00:24Z,https://i.ytimg.com/vi/mNECLrVkXLY/default.jpg,469466,mNECLrVkXLY
30,2023-02-03T10:00:37Z,https://i.ytimg.com/vi/qQStxU4nC4o/default.jpg,263670,qQStxU4nC4o
31,2023-02-04T10:00:37Z,https://i.ytimg.com/vi/u6AkFjEcvf8/default.jpg,475921,u6AkFjEcvf8
32,2023-02-05T10:00:05Z,https://i.ytimg.com/vi/52a69cv8t_o/default.jpg,654703,52a69cv8t_o
33,2023-02-06T10:00:21Z,https://i.ytimg.com/vi/koeM3TRigqU/default.jpg,531692,koeM3TRigqU
34,2023-02-07T10:00:27Z,https://i.ytimg.com/vi/nRBLhMZjazk/default.jpg,362440,nRBLhMZjazk
35,2023-02-08T10:00:21Z,https://i.ytimg.com/vi/JgkdgAfTdBk/default.jpg,690444,JgkdgAfTdBk
36,2023-02-09T10:00:34Z,https://i.ytimg.com/vi/mdsaZz5WVHU/default.jpg,627915,mdsaZz5WVHU
37,2023-02-10T10:00:09Z,https://i.ytimg.com/vi/8hSds3puPQY/default.jpg,304385,8hSds3puPQY
38,2023-02-11T10:00:11Z,https://i.ytimg.com/vi/PhWyC9sPF0M/default.jpg,346931,PhWyC9sPF0M
